file con 65 188 50 1000 R
file con 65 157 75 7200 R
arg con 160 12 50 8200 R
arg con 32 207 50 7400 R
arg con 32 151 50 9800 R
arg con 36 25 60 3800 R
arg con 32 217 50 2700 R
arg con 32 153 50 8400 R
arg con 8 105 0 9900 R
arg con 2 33 0 8500 R
arg con 32 130 50 6600 R
arg con 45 50 0 8000 B
arg con 61 189 33 1500 R
arg con 32 8 0 0 R
arg con 33 30 0 2300 R
arg con 120 23 0 500 R
arg con 45 93 0 8300 R
arg con 45 63 10 5100 R
arg con 112 14 60 2600 R
arg con 45 233 10 6800 R
arg con 45 36 0 6600 R
arg con 48 35 0 1100 B
arg con 91 77 0 7300 B
arg con 91 3 0 5300 B
arg con 91 68 0 2200 B
arg con 65 230 50 800 B
arg con 65 180 50 1100 B
arg con 65 211 50 8900 B
arg con 91 116 0 7700 B
arg con 91 39 0 3900 B
arg con 91 112 0 7300 B
arg con 16 227 0 1900 B
arg con 65 199 50 6100 B
arg con 16 10 0 5700 B
arg con 65 66 50 7700 B
arg con 65 243 50 7800 B
arg con 16 49 0 2000 B
arg con 91 63 0 1700 B
arg con 65 48 50 8800 B
arg con 91 56 0 0 B
arg con 66 34 0 4100 B
file con 65 166 20 3800 B
file con 65 21 12 7800 B
arg con 45 243 0 7200 B
arg con 65 244 50 5800 B
arg con 12 148 0 200 B
arg con 110 145 50 3600 B
arg con 45 100 0 7100 B
arg con 49 78 50 9500 B
file con 79 96 25 3400 B
arg con 65 63 40 9700 B
file con 76 102 16 7000 B
file con 65 111 58 800 B
arg con 1 104 50 9900 B
arg con 126 85 0 8500 B
arg con 119 222 60 5600 B
arg con 45 176 0 3100 B
arg con 45 164 0 3600 B
arg con 108 179 50 3000 B
arg con 47 11 30 500 B
arg con 122 8 10 7000 B
arg con 47 152 20 7900 B
arg con 64 252 50 9000 B
arg con 45 6 0 9400 B
arg con 45 117 50 5700 B
arg con 45 53 0 2300 R
file con 65 30 79 1600 R
arg con 65 95 50 9300 R
